influencer_name,category,followers,posts,avg_likes,avg_comments,engagement_rate,country,influence_score,rank,username,Channel Info
Influencer_1114,Fitness,317000,2000.0,83200.0,550000.0,6.62,UK,100.0,500.5,user_1114,Unknown
Influencer_1115,Gaming,2000000,2000.0,83200.0,7000000.0,11.78,South Korea,100.0,500.5,user_1115,Unknown
Influencer_1116,Fitness,1000000,2000.0,83200.0,3000000.0,12.65,USA,100.0,500.5,user_1116,Unknown
Influencer_1117,Gaming,9000000,2000.0,83200.0,2000000.0,3.22,France,100.0,500.5,user_1117,Unknown
Influencer_1118,Music,8000000,2000.0,83200.0,1000000.0,2.78,Germany,100.0,500.5,user_1118,Unknown
Influencer_1119,Fashion,9000000,2000.0,83200.0,1000000.0,2.67,France,100.0,500.5,user_1119,Unknown
Influencer_1120,Tech,6000000,2000.0,83200.0,5000000.0,4.25,Japan,100.0,500.5,user_1120,Unknown
Influencer_1121,Travel,7000000,2000.0,83200.0,4000000.0,2.02,Italy,100.0,500.5,user_1121,Unknown
Influencer_1122,Fitness,2000000,2000.0,83200.0,3000000.0,13.82,USA,100.0,500.5,user_1122,Unknown
Influencer_1123,Fitness,4000000,2000.0,83200.0,9000000.0,9.0,Germany,100.0,500.5,user_1123,Unknown
Influencer_1124,Music,6000000,2000.0,83200.0,635000.0,3.62,South Korea,100.0,500.5,user_1124,Unknown
Influencer_1125,Beauty,6000000,2000.0,83200.0,5000000.0,1.03,India,100.0,500.5,user_1125,Unknown
Influencer_1126,Tech,2000000,2000.0,83200.0,3000000.0,0.55,UK,100.0,500.5,user_1126,Unknown
Influencer_1127,Fitness,5000000,2000.0,83200.0,9000000.0,2.82,South Korea,100.0,500.5,user_1127,Unknown
Influencer_1128,Fashion,3000000,2000.0,83200.0,770000.0,1.88,USA,100.0,500.5,user_1128,Unknown
Influencer_1129,Travel,5000000,2000.0,83200.0,1000000.0,7.53,Germany,100.0,500.5,user_1129,Unknown
Influencer_1130,Music,3000000,2000.0,83200.0,8000000.0,8.51,Italy,100.0,500.5,user_1130,Unknown
Influencer_1131,Travel,5000000,2000.0,83200.0,8000000.0,8.6,India,100.0,500.5,user_1131,Unknown
Influencer_1132,Tech,9000000,2000.0,83200.0,1000000.0,14.01,Brazil,100.0,500.5,user_1132,Unknown
Influencer_1133,Beauty,2000000,2000.0,83200.0,2000000.0,12.78,India,100.0,500.5,user_1133,Unknown
Influencer_1134,Music,9000000,2000.0,83200.0,4000000.0,0.37,Brazil,100.0,500.5,user_1134,Unknown
Influencer_1135,Gaming,4000000,2000.0,83200.0,7000000.0,14.55,Germany,100.0,500.5,user_1135,Unknown
Influencer_1136,Music,2000000,2000.0,83200.0,1000000.0,10.06,Italy,100.0,500.5,user_1136,Unknown
Influencer_1137,Fitness,8000000,2000.0,83200.0,244000.0,4.27,Brazil,100.0,500.5,user_1137,Unknown
Influencer_1138,Beauty,64000,2000.0,83200.0,8000000.0,3.71,USA,100.0,500.5,user_1138,Unknown
Influencer_1139,Fitness,9000000,2000.0,83200.0,9000000.0,2.4,Germany,100.0,500.5,user_1139,Unknown
Influencer_1140,Travel,5000000,2000.0,83200.0,4000000.0,5.6,India,100.0,500.5,user_1140,Unknown
Influencer_1141,Fitness,7000000,2000.0,83200.0,8000000.0,14.85,India,100.0,500.5,user_1141,Unknown
Influencer_1142,Fitness,8000000,2000.0,83200.0,9000000.0,10.25,USA,100.0,500.5,user_1142,Unknown
Influencer_1143,Fashion,8000000,2000.0,83200.0,2000000.0,6.24,USA,100.0,500.5,user_1143,Unknown
Influencer_1144,Travel,786000,2000.0,83200.0,1000000.0,14.86,UK,100.0,500.5,user_1144,Unknown
Influencer_1145,Gaming,1000000,2000.0,83200.0,2000000.0,11.14,Japan,100.0,500.5,user_1145,Unknown
Influencer_1146,Gaming,8000000,2000.0,83200.0,9000000.0,11.28,France,100.0,500.5,user_1146,Unknown
Influencer_1147,Travel,8000000,2000.0,83200.0,4000000.0,9.54,Germany,100.0,500.5,user_1147,Unknown
Influencer_1148,Fashion,9000000,2000.0,83200.0,829000.0,6.83,India,100.0,500.5,user_1148,Unknown
Influencer_1149,Beauty,5000000,2000.0,83200.0,2000000.0,8.14,USA,100.0,500.5,user_1149,Unknown
Influencer_1150,Fashion,4000000,2000.0,83200.0,4000000.0,8.02,Brazil,100.0,500.5,user_1150,Unknown
Influencer_1151,Tech,7000000,2000.0,83200.0,345000.0,5.09,Germany,100.0,500.5,user_1151,Unknown
Influencer_1152,Music,9000000,2000.0,83200.0,5000000.0,11.18,Germany,100.0,500.5,user_1152,Unknown
Influencer_1153,Beauty,3000000,2000.0,83200.0,7000000.0,11.34,Japan,100.0,500.5,user_1153,Unknown
Influencer_1154,Beauty,5000000,2000.0,83200.0,9000000.0,11.98,Brazil,100.0,500.5,user_1154,Unknown
Influencer_1155,Travel,5000000,2000.0,83200.0,2000000.0,9.02,Germany,100.0,500.5,user_1155,Unknown
Influencer_1156,Gaming,5000000,2000.0,83200.0,5000000.0,5.25,India,100.0,500.5,user_1156,Unknown
Influencer_1157,Beauty,3000000,2000.0,83200.0,4000000.0,4.39,India,100.0,500.5,user_1157,Unknown
Influencer_1158,Beauty,8000000,2000.0,83200.0,4000000.0,8.94,Germany,100.0,500.5,user_1158,Unknown
Influencer_1159,Gaming,4000000,2000.0,83200.0,890000.0,9.81,USA,100.0,500.5,user_1159,Unknown
Influencer_1160,Gaming,5000000,2000.0,83200.0,8000000.0,1.65,Italy,100.0,500.5,user_1160,Unknown
Influencer_1161,Beauty,2000000,2000.0,83200.0,7000000.0,1.79,Brazil,100.0,500.5,user_1161,Unknown
Influencer_1162,Fitness,6000000,2000.0,83200.0,3000000.0,8.91,Brazil,100.0,500.5,user_1162,Unknown
Influencer_1163,Music,318000,2000.0,83200.0,8000000.0,11.84,Italy,100.0,500.5,user_1163,Unknown
Influencer_1164,Tech,1000000,2000.0,83200.0,1000000.0,13.81,UK,100.0,500.5,user_1164,Unknown
Influencer_1165,Music,1000000,2000.0,83200.0,4000000.0,3.45,France,100.0,500.5,user_1165,Unknown
Influencer_1166,Beauty,2000000,2000.0,83200.0,6000000.0,6.34,India,100.0,500.5,user_1166,Unknown
Influencer_1167,Fashion,1000000,2000.0,83200.0,5000000.0,3.27,USA,100.0,500.5,user_1167,Unknown
Influencer_1168,Music,570000,2000.0,83200.0,967000.0,8.4,Japan,100.0,500.5,user_1168,Unknown
Influencer_1169,Gaming,3000000,2000.0,83200.0,9000000.0,4.56,South Korea,100.0,500.5,user_1169,Unknown
Influencer_1170,Tech,7000000,2000.0,83200.0,5000000.0,5.73,India,100.0,500.5,user_1170,Unknown
Influencer_1171,Tech,4000000,2000.0,83200.0,703000.0,7.96,Japan,100.0,500.5,user_1171,Unknown
Influencer_1172,Gaming,2000000,2000.0,83200.0,3000000.0,8.44,Germany,100.0,500.5,user_1172,Unknown
Influencer_1173,Fashion,5000000,2000.0,83200.0,9000000.0,4.16,France,100.0,500.5,user_1173,Unknown
Influencer_1174,Beauty,8000000,2000.0,83200.0,7000000.0,0.5,South Korea,100.0,500.5,user_1174,Unknown
Influencer_1175,Tech,2000000,2000.0,83200.0,76000.0,7.63,India,100.0,500.5,user_1175,Unknown
Influencer_1176,Beauty,3000000,2000.0,83200.0,8000000.0,3.65,UK,100.0,500.5,user_1176,Unknown
Influencer_1177,Tech,4000000,2000.0,83200.0,7000000.0,12.85,Germany,100.0,500.5,user_1177,Unknown
Influencer_1178,Gaming,499000,2000.0,83200.0,7000000.0,6.16,South Korea,100.0,500.5,user_1178,Unknown
Influencer_1179,Fitness,5000000,2000.0,83200.0,6000000.0,3.2,France,100.0,500.5,user_1179,Unknown
Influencer_1180,Travel,6000000,2000.0,83200.0,9000000.0,6.38,UK,100.0,500.5,user_1180,Unknown
Influencer_1181,Fashion,4000000,2000.0,83200.0,6000000.0,12.39,France,100.0,500.5,user_1181,Unknown
Influencer_1182,Music,6000000,2000.0,83200.0,5000000.0,5.51,Brazil,100.0,500.5,user_1182,Unknown
Influencer_1183,Gaming,3000000,2000.0,83200.0,8000000.0,11.72,USA,100.0,500.5,user_1183,Unknown
Influencer_1184,Fitness,4000000,2000.0,83200.0,9000000.0,12.02,USA,100.0,500.5,user_1184,Unknown
Influencer_1185,Fitness,3000000,2000.0,83200.0,886000.0,3.94,Japan,100.0,500.5,user_1185,Unknown
Influencer_1186,Beauty,116000,2000.0,83200.0,9000000.0,2.66,South Korea,100.0,500.5,user_1186,Unknown
Influencer_1187,Travel,9000000,2000.0,83200.0,9000000.0,1.85,Germany,100.0,500.5,user_1187,Unknown
Influencer_1188,Fashion,2000000,2000.0,83200.0,5000000.0,12.46,South Korea,100.0,500.5,user_1188,Unknown
Influencer_1189,Travel,716000,2000.0,83200.0,6000000.0,4.07,India,100.0,500.5,user_1189,Unknown
Influencer_1190,Fitness,1000000,2000.0,83200.0,8000000.0,2.71,USA,100.0,500.5,user_1190,Unknown
Influencer_1191,Fitness,8000000,2000.0,83200.0,5000000.0,7.83,UK,100.0,500.5,user_1191,Unknown
Influencer_1192,Gaming,6000000,2000.0,83200.0,3000000.0,1.45,France,100.0,500.5,user_1192,Unknown
Influencer_1193,Fitness,7000000,2000.0,83200.0,876000.0,13.74,South Korea,100.0,500.5,user_1193,Unknown
Influencer_1194,Tech,378000,2000.0,83200.0,4000000.0,14.06,Brazil,100.0,500.5,user_1194,Unknown
Influencer_1195,Fashion,1000000,2000.0,83200.0,2000000.0,2.51,Germany,100.0,500.5,user_1195,Unknown
Influencer_1196,Tech,1000000,2000.0,83200.0,9000000.0,9.39,UK,100.0,500.5,user_1196,Unknown
Influencer_1197,Travel,2000000,2000.0,83200.0,6000000.0,6.25,India,100.0,500.5,user_1197,Unknown
Influencer_1198,Fitness,1000000,2000.0,83200.0,5000000.0,8.89,France,100.0,500.5,user_1198,Unknown
Influencer_1199,Travel,7000000,2000.0,83200.0,428000.0,11.87,Italy,100.0,500.5,user_1199,Unknown
Influencer_1200,Music,7000000,2000.0,83200.0,3000000.0,8.17,India,100.0,500.5,user_1200,Unknown
Influencer_1201,Tech,7000000,2000.0,83200.0,8000000.0,11.41,Brazil,100.0,500.5,user_1201,Unknown
Influencer_1202,Beauty,2000000,2000.0,83200.0,464000.0,3.82,Italy,100.0,500.5,user_1202,Unknown
Influencer_1203,Gaming,7000000,2000.0,83200.0,8000000.0,0.69,South Korea,100.0,500.5,user_1203,Unknown
Influencer_1204,Fashion,3000000,2000.0,83200.0,6000000.0,7.15,South Korea,100.0,500.5,user_1204,Unknown
Influencer_1205,Beauty,9000000,2000.0,83200.0,2000000.0,2.97,India,100.0,500.5,user_1205,Unknown
Influencer_1206,Fitness,6000000,2000.0,83200.0,3000000.0,6.88,South Korea,100.0,500.5,user_1206,Unknown
Influencer_1207,Fashion,7000000,2000.0,83200.0,8000000.0,1.9,UK,100.0,500.5,user_1207,Unknown
Influencer_1208,Tech,4000000,2000.0,83200.0,9000000.0,6.13,South Korea,100.0,500.5,user_1208,Unknown
Influencer_1209,Music,1000000,2000.0,83200.0,6000000.0,4.85,UK,100.0,500.5,user_1209,Unknown
Influencer_1210,Fashion,4000000,2000.0,83200.0,4000000.0,6.98,UK,100.0,500.5,user_1210,Unknown
Influencer_1211,Beauty,1000000,2000.0,83200.0,6000000.0,5.82,France,100.0,500.5,user_1211,Unknown
Influencer_1212,Tech,7000000,2000.0,83200.0,8000000.0,11.53,Brazil,100.0,500.5,user_1212,Unknown
Influencer_1213,Gaming,9000000,2000.0,83200.0,1000000.0,6.38,Brazil,100.0,500.5,user_1213,Unknown
Influencer_1214,Fashion,2000000,2000.0,83200.0,549000.0,4.38,Germany,100.0,500.5,user_1214,Unknown
Influencer_1215,Fitness,9000000,2000.0,83200.0,9000000.0,6.47,USA,100.0,500.5,user_1215,Unknown
Influencer_1216,Fashion,3000000,2000.0,83200.0,5000000.0,3.96,Japan,100.0,500.5,user_1216,Unknown
Influencer_1217,Music,910000,2000.0,83200.0,5000000.0,9.24,Italy,100.0,500.5,user_1217,Unknown
Influencer_1218,Music,5000000,2000.0,83200.0,8000000.0,9.78,Brazil,100.0,500.5,user_1218,Unknown
Influencer_1219,Tech,4000000,2000.0,83200.0,302000.0,2.73,Italy,100.0,500.5,user_1219,Unknown
Influencer_1220,Fashion,1000000,2000.0,83200.0,8000000.0,5.32,Brazil,100.0,500.5,user_1220,Unknown
Influencer_1221,Beauty,1000000,2000.0,83200.0,4000000.0,7.82,Germany,100.0,500.5,user_1221,Unknown
Influencer_1222,Fitness,6000000,2000.0,83200.0,7000000.0,7.78,UK,100.0,500.5,user_1222,Unknown
Influencer_1223,Beauty,1000000,2000.0,83200.0,7000000.0,9.38,Italy,100.0,500.5,user_1223,Unknown
Influencer_1224,Fashion,1000000,2000.0,83200.0,3000000.0,1.46,Italy,100.0,500.5,user_1224,Unknown
Influencer_1225,Tech,2000000,2000.0,83200.0,8000000.0,0.76,UK,100.0,500.5,user_1225,Unknown
Influencer_1226,Gaming,1000000,2000.0,83200.0,3000000.0,9.86,Brazil,100.0,500.5,user_1226,Unknown
Influencer_1227,Tech,4000000,2000.0,83200.0,9000000.0,3.86,Japan,100.0,500.5,user_1227,Unknown
Influencer_1228,Tech,3000000,2000.0,83200.0,5000000.0,1.31,Brazil,100.0,500.5,user_1228,Unknown
Influencer_1229,Travel,402000,2000.0,83200.0,1000000.0,8.93,France,100.0,500.5,user_1229,Unknown
Influencer_1230,Fitness,3000000,2000.0,83200.0,6000000.0,11.04,India,100.0,500.5,user_1230,Unknown
Influencer_1231,Tech,4000000,2000.0,83200.0,4000000.0,13.02,Italy,100.0,500.5,user_1231,Unknown
Influencer_1232,Travel,4000000,2000.0,83200.0,9000000.0,13.96,Germany,100.0,500.5,user_1232,Unknown
Influencer_1233,Music,7000000,2000.0,83200.0,1000000.0,13.09,France,100.0,500.5,user_1233,Unknown
Influencer_1234,Music,6000000,2000.0,83200.0,8000000.0,11.18,UK,100.0,500.5,user_1234,Unknown
Influencer_1235,Gaming,6000000,2000.0,83200.0,3000000.0,0.2,USA,100.0,500.5,user_1235,Unknown
Influencer_1236,Fashion,8000000,2000.0,83200.0,5000000.0,0.24,France,100.0,500.5,user_1236,Unknown
Influencer_1237,Beauty,8000000,2000.0,83200.0,8000000.0,12.62,Brazil,100.0,500.5,user_1237,Unknown
Influencer_1238,Travel,8000000,2000.0,83200.0,5000000.0,1.11,USA,100.0,500.5,user_1238,Unknown
Influencer_1239,Gaming,4000000,2000.0,83200.0,597000.0,7.16,Japan,100.0,500.5,user_1239,Unknown
Influencer_1240,Fitness,2000000,2000.0,83200.0,1000000.0,14.85,Germany,100.0,500.5,user_1240,Unknown
Influencer_1241,Tech,5000000,2000.0,83200.0,1000000.0,5.82,USA,100.0,500.5,user_1241,Unknown
Influencer_1242,Beauty,3000000,2000.0,83200.0,3000000.0,3.86,South Korea,100.0,500.5,user_1242,Unknown
Influencer_1243,Fitness,812000,2000.0,83200.0,1000000.0,1.62,Italy,100.0,500.5,user_1243,Unknown
Influencer_1244,Music,7000000,2000.0,83200.0,9000000.0,4.55,UK,100.0,500.5,user_1244,Unknown
Influencer_1245,Music,3000000,2000.0,83200.0,3000000.0,14.27,India,100.0,500.5,user_1245,Unknown
Influencer_1246,Gaming,3000000,2000.0,83200.0,7000000.0,12.87,Germany,100.0,500.5,user_1246,Unknown
Influencer_1247,Beauty,9000000,2000.0,83200.0,3000000.0,14.76,USA,100.0,500.5,user_1247,Unknown
Influencer_1248,Fitness,7000000,2000.0,83200.0,4000000.0,0.56,Italy,100.0,500.5,user_1248,Unknown
Influencer_1249,Gaming,1000000,2000.0,83200.0,2000000.0,8.19,Italy,100.0,500.5,user_1249,Unknown
Influencer_1250,Fashion,5000000,2000.0,83200.0,5000000.0,6.86,UK,100.0,500.5,user_1250,Unknown
Influencer_1251,Gaming,9000000,2000.0,83200.0,5000000.0,0.58,France,100.0,500.5,user_1251,Unknown
Influencer_1252,Gaming,4000000,2000.0,83200.0,5000000.0,1.85,USA,100.0,500.5,user_1252,Unknown
Influencer_1253,Beauty,8000000,2000.0,83200.0,2000000.0,8.42,Italy,100.0,500.5,user_1253,Unknown
Influencer_1254,Gaming,7000000,2000.0,83200.0,1000000.0,11.98,USA,100.0,500.5,user_1254,Unknown
Influencer_1255,Travel,9000000,2000.0,83200.0,8000000.0,5.99,Japan,100.0,500.5,user_1255,Unknown
Influencer_1256,Tech,3000000,2000.0,83200.0,2000000.0,10.89,France,100.0,500.5,user_1256,Unknown
Influencer_1257,Fashion,5000000,2000.0,83200.0,2000000.0,2.22,Japan,100.0,500.5,user_1257,Unknown
Influencer_1258,Beauty,9000000,2000.0,83200.0,8000000.0,14.12,USA,100.0,500.5,user_1258,Unknown
Influencer_1259,Fitness,8000000,2000.0,83200.0,8000000.0,12.39,Japan,100.0,500.5,user_1259,Unknown
Influencer_1260,Music,3000000,2000.0,83200.0,7000000.0,10.37,UK,100.0,500.5,user_1260,Unknown
Influencer_1261,Music,4000000,2000.0,83200.0,7000000.0,0.57,Japan,100.0,500.5,user_1261,Unknown
Influencer_1262,Fashion,5000000,2000.0,83200.0,8000000.0,10.67,India,100.0,500.5,user_1262,Unknown
Influencer_1263,Fitness,1000000,2000.0,83200.0,9000000.0,5.16,South Korea,100.0,500.5,user_1263,Unknown
Influencer_1264,Tech,1000000,2000.0,83200.0,3000000.0,9.0,Japan,100.0,500.5,user_1264,Unknown
Influencer_1265,Fitness,1000000,2000.0,83200.0,4000000.0,6.64,UK,100.0,500.5,user_1265,Unknown
Influencer_1266,Beauty,4000000,2000.0,83200.0,2000000.0,9.27,France,100.0,500.5,user_1266,Unknown
Influencer_1267,Music,6000000,2000.0,83200.0,8000000.0,2.81,South Korea,100.0,500.5,user_1267,Unknown
Influencer_1268,Travel,2000000,2000.0,83200.0,6000000.0,8.37,UK,100.0,500.5,user_1268,Unknown
Influencer_1269,Tech,8000000,2000.0,83200.0,1000000.0,8.18,France,100.0,500.5,user_1269,Unknown
Influencer_1270,Gaming,1000000,2000.0,83200.0,2000000.0,3.39,Japan,100.0,500.5,user_1270,Unknown
Influencer_1271,Music,1000000,2000.0,83200.0,7000000.0,2.7,Brazil,100.0,500.5,user_1271,Unknown
Influencer_1272,Music,7000000,2000.0,83200.0,9000000.0,11.06,Germany,100.0,500.5,user_1272,Unknown
Influencer_1273,Gaming,4000000,2000.0,83200.0,9000000.0,8.72,Germany,100.0,500.5,user_1273,Unknown
Influencer_1274,Fitness,4000000,2000.0,83200.0,3000000.0,13.11,UK,100.0,500.5,user_1274,Unknown
Influencer_1275,Gaming,9000000,2000.0,83200.0,8000000.0,7.04,Brazil,100.0,500.5,user_1275,Unknown
Influencer_1276,Music,6000000,2000.0,83200.0,1000000.0,2.78,UK,100.0,500.5,user_1276,Unknown
Influencer_1277,Music,388000,2000.0,83200.0,5000000.0,5.45,UK,100.0,500.5,user_1277,Unknown
Influencer_1278,Music,1000000,2000.0,83200.0,2000000.0,3.95,Brazil,100.0,500.5,user_1278,Unknown
Influencer_1279,Travel,4000000,2000.0,83200.0,4000000.0,2.05,South Korea,100.0,500.5,user_1279,Unknown
Influencer_1280,Music,1000000,2000.0,83200.0,3000000.0,1.2,Italy,100.0,500.5,user_1280,Unknown
Influencer_1281,Fashion,923000,2000.0,83200.0,1000000.0,0.65,Brazil,100.0,500.5,user_1281,Unknown
Influencer_1282,Music,9000000,2000.0,83200.0,2000000.0,12.68,India,100.0,500.5,user_1282,Unknown
Influencer_1283,Gaming,4000000,2000.0,83200.0,3000000.0,1.77,UK,100.0,500.5,user_1283,Unknown
Influencer_1284,Beauty,8000000,2000.0,83200.0,3000000.0,0.69,South Korea,100.0,500.5,user_1284,Unknown
Influencer_1285,Tech,1000000,2000.0,83200.0,7000000.0,7.66,Germany,100.0,500.5,user_1285,Unknown
Influencer_1286,Travel,1000000,2000.0,83200.0,7000000.0,14.28,UK,100.0,500.5,user_1286,Unknown
Influencer_1287,Travel,3000000,2000.0,83200.0,6000000.0,3.89,UK,100.0,500.5,user_1287,Unknown
Influencer_1288,Music,4000000,2000.0,83200.0,6000000.0,14.1,South Korea,100.0,500.5,user_1288,Unknown
Influencer_1289,Fitness,3000000,2000.0,83200.0,1000000.0,10.12,Japan,100.0,500.5,user_1289,Unknown
Influencer_1290,Travel,5000000,2000.0,83200.0,5000000.0,9.96,South Korea,100.0,500.5,user_1290,Unknown
Influencer_1291,Fitness,8000000,2000.0,83200.0,8000000.0,9.31,India,100.0,500.5,user_1291,Unknown
Influencer_1292,Music,1000000,2000.0,83200.0,8000000.0,13.79,USA,100.0,500.5,user_1292,Unknown
Influencer_1293,Tech,4000000,2000.0,83200.0,6000000.0,2.47,Japan,100.0,500.5,user_1293,Unknown
Influencer_1294,Music,2000000,2000.0,83200.0,4000000.0,13.07,Italy,100.0,500.5,user_1294,Unknown
Influencer_1295,Travel,2000000,2000.0,83200.0,8000000.0,6.12,Germany,100.0,500.5,user_1295,Unknown
Influencer_1296,Beauty,2000000,2000.0,83200.0,4000000.0,4.83,USA,100.0,500.5,user_1296,Unknown
Influencer_1297,Beauty,6000000,2000.0,83200.0,7000000.0,4.99,USA,100.0,500.5,user_1297,Unknown
Influencer_1298,Gaming,1000000,2000.0,83200.0,4000000.0,10.46,Italy,100.0,500.5,user_1298,Unknown
Influencer_1299,Fashion,9000000,2000.0,83200.0,4000000.0,9.09,UK,100.0,500.5,user_1299,Unknown
Influencer_1300,Beauty,1000000,2000.0,83200.0,225000.0,14.28,UK,100.0,500.5,user_1300,Unknown
Influencer_1301,Beauty,747000,2000.0,83200.0,5000000.0,5.18,Brazil,100.0,500.5,user_1301,Unknown
Influencer_1302,Fitness,8000000,2000.0,83200.0,2000000.0,11.23,Brazil,100.0,500.5,user_1302,Unknown
Influencer_1303,Music,5000000,2000.0,83200.0,4000000.0,13.48,Italy,100.0,500.5,user_1303,Unknown
Influencer_1304,Gaming,5000000,2000.0,83200.0,7000000.0,3.04,Japan,100.0,500.5,user_1304,Unknown
Influencer_1305,Tech,9000000,2000.0,83200.0,705000.0,3.93,Germany,100.0,500.5,user_1305,Unknown
Influencer_1306,Beauty,9000000,2000.0,83200.0,424000.0,8.76,Germany,100.0,500.5,user_1306,Unknown
Influencer_1307,Beauty,5000000,2000.0,83200.0,698000.0,6.26,Italy,100.0,500.5,user_1307,Unknown
Influencer_1308,Beauty,6000000,2000.0,83200.0,6000000.0,12.91,South Korea,100.0,500.5,user_1308,Unknown
Influencer_1309,Travel,4000000,2000.0,83200.0,9000000.0,1.69,India,100.0,500.5,user_1309,Unknown
Influencer_1310,Gaming,4000000,2000.0,83200.0,1000000.0,7.94,South Korea,100.0,500.5,user_1310,Unknown
Influencer_1311,Beauty,5000000,2000.0,83200.0,3000000.0,3.26,India,100.0,500.5,user_1311,Unknown
Influencer_1312,Fitness,6000000,2000.0,83200.0,6000000.0,11.57,USA,100.0,500.5,user_1312,Unknown
Influencer_1313,Fitness,7000000,2000.0,83200.0,5000000.0,11.01,Germany,100.0,500.5,user_1313,Unknown
Influencer_1314,Gaming,4000000,2000.0,83200.0,4000000.0,9.4,USA,100.0,500.5,user_1314,Unknown
Influencer_1315,Music,2000000,2000.0,83200.0,195000.0,3.61,UK,100.0,500.5,user_1315,Unknown
Influencer_1316,Fashion,8000000,2000.0,83200.0,8000000.0,2.76,Brazil,100.0,500.5,user_1316,Unknown
Influencer_1317,Music,6000000,2000.0,83200.0,6000000.0,3.93,Italy,100.0,500.5,user_1317,Unknown
Influencer_1318,Beauty,4000000,2000.0,83200.0,257000.0,6.12,Japan,100.0,500.5,user_1318,Unknown
Influencer_1319,Travel,7000000,2000.0,83200.0,842000.0,14.87,France,100.0,500.5,user_1319,Unknown
Influencer_1320,Gaming,7000000,2000.0,83200.0,1000000.0,13.59,Germany,100.0,500.5,user_1320,Unknown
Influencer_1321,Travel,8000000,2000.0,83200.0,403000.0,5.22,South Korea,100.0,500.5,user_1321,Unknown
Influencer_1322,Gaming,4000000,2000.0,83200.0,7000000.0,12.03,Brazil,100.0,500.5,user_1322,Unknown
Influencer_1323,Beauty,1000000,2000.0,83200.0,1000000.0,4.93,France,100.0,500.5,user_1323,Unknown
Influencer_1324,Beauty,6000000,2000.0,83200.0,8000000.0,5.74,Japan,100.0,500.5,user_1324,Unknown
Influencer_1325,Fashion,780000,2000.0,83200.0,1000000.0,5.07,Japan,100.0,500.5,user_1325,Unknown
Influencer_1326,Gaming,2000000,2000.0,83200.0,9000000.0,10.38,Italy,100.0,500.5,user_1326,Unknown
Influencer_1327,Music,2000000,2000.0,83200.0,4000000.0,12.34,USA,100.0,500.5,user_1327,Unknown
Influencer_1328,Gaming,3000000,2000.0,83200.0,5000000.0,5.8,South Korea,100.0,500.5,user_1328,Unknown
Influencer_1329,Gaming,6000000,2000.0,83200.0,2000000.0,14.89,India,100.0,500.5,user_1329,Unknown
Influencer_1330,Gaming,6000000,2000.0,83200.0,6000000.0,1.48,Japan,100.0,500.5,user_1330,Unknown
Influencer_1331,Fitness,5000000,2000.0,83200.0,7000000.0,7.65,Germany,100.0,500.5,user_1331,Unknown
Influencer_1332,Fitness,2000000,2000.0,83200.0,1000000.0,4.62,UK,100.0,500.5,user_1332,Unknown
Influencer_1333,Travel,3000000,2000.0,83200.0,7000000.0,5.26,Italy,100.0,500.5,user_1333,Unknown
Influencer_1334,Fashion,8000000,2000.0,83200.0,4000000.0,6.02,South Korea,100.0,500.5,user_1334,Unknown
Influencer_1335,Fitness,9000000,2000.0,83200.0,6000000.0,13.8,Japan,100.0,500.5,user_1335,Unknown
Influencer_1336,Gaming,1000000,2000.0,83200.0,4000000.0,13.97,Japan,100.0,500.5,user_1336,Unknown
Influencer_1337,Fitness,7000000,2000.0,83200.0,3000000.0,10.85,France,100.0,500.5,user_1337,Unknown
Influencer_1338,Music,9000000,2000.0,83200.0,7000000.0,2.39,France,100.0,500.5,user_1338,Unknown
Influencer_1339,Fitness,1000000,2000.0,83200.0,9000000.0,8.67,Japan,100.0,500.5,user_1339,Unknown
Influencer_1340,Fashion,3000000,2000.0,83200.0,3000000.0,13.48,Germany,100.0,500.5,user_1340,Unknown
Influencer_1341,Tech,968000,2000.0,83200.0,7000000.0,10.03,UK,100.0,500.5,user_1341,Unknown
Influencer_1342,Travel,9000000,2000.0,83200.0,9000000.0,1.29,Germany,100.0,500.5,user_1342,Unknown
Influencer_1343,Fitness,1000000,2000.0,83200.0,864000.0,0.1,UK,100.0,500.5,user_1343,Unknown
Influencer_1344,Gaming,6000000,2000.0,83200.0,1000000.0,6.95,UK,100.0,500.5,user_1344,Unknown
Influencer_1345,Beauty,1000000,2000.0,83200.0,2000000.0,14.76,France,100.0,500.5,user_1345,Unknown
Influencer_1346,Fashion,6000000,2000.0,83200.0,1000000.0,11.76,France,100.0,500.5,user_1346,Unknown
Influencer_1347,Music,3000000,2000.0,83200.0,3000000.0,7.69,South Korea,100.0,500.5,user_1347,Unknown
Influencer_1348,Fashion,9000000,2000.0,83200.0,8000000.0,4.66,Germany,100.0,500.5,user_1348,Unknown
Influencer_1349,Gaming,1000000,2000.0,83200.0,7000000.0,2.05,Germany,100.0,500.5,user_1349,Unknown
Influencer_1350,Music,2000000,2000.0,83200.0,2000000.0,7.93,Japan,100.0,500.5,user_1350,Unknown
Influencer_1351,Beauty,4000000,2000.0,83200.0,8000000.0,2.09,Brazil,100.0,500.5,user_1351,Unknown
Influencer_1352,Beauty,5000000,2000.0,83200.0,502000.0,11.43,India,100.0,500.5,user_1352,Unknown
Influencer_1353,Music,7000000,2000.0,83200.0,1000000.0,12.53,Brazil,100.0,500.5,user_1353,Unknown
Influencer_1354,Travel,3000000,2000.0,83200.0,1000000.0,1.74,Brazil,100.0,500.5,user_1354,Unknown
